GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US95205,95205,ZCTA5 95205,10181,293,33357,2100,52.3,3.1,33130,2411,9.7,2.0,36930,7160,1.4,0.6,24464,25283,6.9,1.5,37379,16086,0.0,0.3,-,**,24.4,2.8,32306,5898,5.2,1.5,27153,10271,62.3,3.0,34509,2751,19.4,2.5,27054,8055,4.7,1.5,35110,8504,42.2,2.8,35072,3492,36.9,3.0,33128,2822,16.2,1.7,27768,7669,7614,332,34533,2714,62.5,3.0,30784,3682,37.5,3.0,38704,2927,56.1,4.2,41280,2870,30.6,3.1,21156,3217,13.3,3.1,32723,8529,2567,306,22402,3467,42.9,6.0,19980,2237,31.7,5.6,18110,1736,11.2,3.5,36773,11783,57.1,6.0,25107,3071,36.3,5.6,17552,8161,20.9,5.7,50192,22161,38.4,(X),(X),(X),37.5,(X),(X),(X),33.4,(X),(X),(X)
8600000US95206,95206,ZCTA5 95206,16262,390,42404,1707,34.9,2.2,41853,2724,17.2,1.6,38214,9417,1.1,0.5,35326,9726,16.4,1.1,60814,8459,0.4,0.3,8542,32318,25.5,2.1,41654,4064,4.4,1.1,37162,3168,52.9,1.8,40506,2395,11.1,1.3,51216,5619,3.8,1.2,41417,17339,42.9,2.6,43518,2228,39.1,2.1,48634,4074,14.1,1.2,27258,4358,13857,421,42998,2038,61.1,2.4,38828,3820,38.9,2.4,52456,6601,59.0,2.3,56583,3315,32.3,2.2,22148,3152,8.7,1.7,38162,13148,2405,246,21510,1770,47.6,6.2,20133,2485,41.3,6.1,18398,2945,6.3,2.5,41250,35695,52.4,6.2,27813,7050,36.2,6.3,16563,4397,16.2,4.6,57083,16506,37.6,(X),(X),(X),37.2,(X),(X),(X),30.6,(X),(X),(X)
8600000US95207,95207,ZCTA5 95207,17753,389,38563,2577,56.3,2.0,46699,4191,13.5,1.6,25750,6051,1.2,0.6,23309,11042,14.0,1.6,36599,8029,0.3,0.2,27344,40817,5.8,1.1,38053,7988,8.9,1.2,26377,5842,27.4,2.1,35927,3800,42.0,1.9,51159,4892,8.1,1.4,17344,2961,35.0,2.1,41933,3051,34.0,1.5,44841,5215,22.9,1.4,38456,4165,11264,452,42126,3588,51.7,3.1,32280,3611,48.3,3.1,55769,4080,54.7,3.1,62648,5941,33.5,3.1,25227,2209,11.8,2.3,28400,5680,6489,379,27401,2463,55.5,3.7,24606,3328,44.8,3.6,22536,3136,10.8,3.3,29366,3529,44.5,3.7,33346,5335,34.9,3.8,30313,9296,9.6,2.2,48568,16080,28.2,(X),(X),(X),29.4,(X),(X),(X),23.4,(X),(X),(X)
8600000US95209,95209,ZCTA5 95209,12592,327,72218,5419,58.0,2.6,76443,2923,12.0,2.0,54392,19362,0.4,0.3,59297,5645,19.8,1.7,72404,11278,0.6,0.5,69570,39228,6.5,1.5,59724,7070,2.7,1.0,68869,17047,21.8,2.4,62693,5156,44.4,2.6,77828,3909,2.1,1.1,43800,34481,34.3,2.4,78325,5071,40.9,2.3,79788,5289,22.7,1.9,49583,3014,10196,389,76641,3893,46.0,2.6,73554,10798,54.0,2.6,79484,4972,72.5,2.8,85787,6236,20.3,2.8,49567,8687,7.2,1.9,41302,15708,2396,251,42736,9557,59.2,5.7,35500,10565,52.3,5.1,34589,7951,6.9,2.9,49808,45295,40.8,5.7,49018,12639,30.4,5.3,43542,8845,10.4,5.0,128438,34599,30.7,(X),(X),(X),31.8,(X),(X),(X),23.5,(X),(X),(X)
8600000US95210,95210,ZCTA5 95210,11381,261,38510,2423,41.6,2.7,38420,4031,14.9,1.5,26383,6414,1.7,1.0,24671,24154,30.0,2.6,42734,4379,0.8,0.7,36075,6533,6.8,1.4,41780,8095,4.1,1.3,48024,12326,30.3,2.3,38037,3417,22.4,2.0,38945,6177,6.0,1.4,22368,8140,37.6,2.4,38479,2884,36.9,2.7,48386,3584,19.5,1.5,33134,4035,8958,286,41433,2843,50.5,3.2,35029,2680,49.5,3.2,48945,4046,55.8,3.4,54127,4120,29.2,2.8,24797,5610,14.9,2.2,38598,2947,2423,282,22354,2894,60.9,5.6,19391,2669,52.8,5.4,18204,1813,8.1,3.6,36215,17860,39.1,5.6,27109,7125,29.0,5.4,26573,8453,10.1,3.7,30313,10948,31.3,(X),(X),(X),31.7,(X),(X),(X),24.8,(X),(X),(X)
8600000US95211,95211,ZCTA5 95211,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US95212,95212,ZCTA5 95212,7243,251,59965,6323,45.5,4.5,62213,8942,7.2,3.0,70430,50177,0.3,0.5,-,**,32.4,3.7,60078,15420,1.9,1.7,153578,47339,6.3,2.4,51007,5507,6.3,2.8,31840,31489,17.8,3.4,51632,8879,35.8,4.1,62594,9239,1.6,1.5,33333,32896,38.0,4.1,71717,26183,41.2,3.8,63353,9646,19.2,2.6,49036,6349,5941,357,62199,7425,52.8,4.9,59604,20521,47.2,4.9,62875,5926,73.2,5.2,66813,16559,18.7,4.8,50852,9939,8.1,3.3,38833,84387,1302,302,34926,12685,43.9,12.9,40781,11654,32.3,12.0,32039,8043,11.5,9.4,122978,111267,56.1,12.9,33650,18113,44.1,13.7,32500,9196,12.1,8.7,72601,27964,37.1,(X),(X),(X),38.1,(X),(X),(X),27.9,(X),(X),(X)
8600000US95215,95215,ZCTA5 95215,6791,272,40753,2895,72.4,3.1,43409,6697,1.0,0.8,64286,32168,2.0,1.1,36293,16132,2.2,0.8,50208,46682,0.1,0.2,-,**,18.9,2.9,34449,4439,3.4,1.4,35000,7085,47.4,2.8,35307,4119,47.6,2.8,52704,4227,3.1,1.6,27857,11989,30.4,3.5,37862,4035,42.4,3.7,52314,6296,24.2,3.0,35758,3308,5241,258,47664,6588,42.0,3.8,34094,4851,58.0,3.8,57385,7612,68.3,3.7,55494,5966,21.0,3.3,30934,7625,10.7,2.7,40392,11759,1550,201,26023,8697,50.4,7.3,21020,2712,34.8,7.4,19219,5408,15.5,6.5,22355,35837,49.6,7.3,35408,7762,37.8,7.0,32879,13632,11.8,5.9,47875,15280,40.4,(X),(X),(X),42.4,(X),(X),(X),29.5,(X),(X),(X)
8600000US95219,95219,ZCTA5 95219,10693,337,75309,4301,63.0,3.0,75965,6849,8.9,1.9,52446,41229,0.9,0.6,55583,69801,17.7,2.1,78715,9871,0.6,0.9,-,**,4.7,1.7,54706,27600,4.3,1.3,75324,23992,20.6,2.3,64348,14727,50.1,3.0,80886,10828,3.6,1.2,16250,9411,37.4,2.3,72798,15381,39.8,2.6,86204,7624,19.2,1.7,66406,12405,7331,381,93018,8203,51.5,3.3,85670,6799,48.5,3.3,105827,14271,74.8,4.4,109052,6707,18.8,4.2,56094,9801,6.5,1.8,57417,38117,3362,337,44247,6539,53.3,4.4,34955,7926,47.7,4.7,32344,6808,5.6,2.4,53074,6652,46.7,4.4,51475,14964,35.1,5.1,46127,7607,11.6,4.5,78200,55136,25.6,(X),(X),(X),27.7,(X),(X),(X),20.2,(X),(X),(X)
8600000US95220,95220,ZCTA5 95220,2479,200,60899,11021,88.5,4.8,62656,12589,0.4,0.7,-,**,0.4,0.6,-,**,0.6,0.7,-,**,0.0,1.4,-,**,3.6,2.4,52284,163237,6.5,4.4,52029,11397,22.6,5.7,51199,7349,73.1,6.3,64961,13817,0.2,0.3,-,**,23.4,6.4,53821,23543,48.0,7.0,105298,28568,28.4,4.7,46305,3329,1912,226,79565,29812,35.8,7.8,53632,8407,64.2,7.8,103167,33179,83.6,5.5,94375,30984,10.7,5.6,35833,27299,5.7,4.5,24795,117649,567,142,30917,11944,60.1,14.3,23634,6913,51.9,14.1,19697,7144,8.3,6.7,41607,29475,39.9,14.3,46875,53463,12.0,8.9,35400,17658,27.9,15.2,71538,130309,38.6,(X),(X),(X),39.2,(X),(X),(X),36.9,(X),(X),(X)
8600000US95222,95222,ZCTA5 95222,2342,249,51927,9500,96.4,2.5,55524,10996,0.0,1.5,-,**,0.6,1.0,-,**,0.4,0.7,-,**,0.6,1.2,-,**,0.3,0.6,-,**,1.6,1.9,-,**,9.2,4.3,51190,47802,87.5,4.7,57443,13017,5.0,3.4,44681,10365,19.1,5.9,58125,38556,36.1,6.6,72656,23840,39.8,6.7,44083,17105,1457,200,72552,12266,25.7,7.7,57750,48958,74.3,7.7,73490,10939,73.5,8.4,79844,17653,18.1,7.8,75568,36246,8.4,5.8,50676,12891,885,194,23381,4025,54.6,11.5,25035,11364,46.9,10.8,21435,8427,7.7,7.2,51429,56283,45.4,11.5,23361,7837,30.3,11.9,20756,5423,15.1,9.9,51974,15813,33.0,(X),(X),(X),31.0,(X),(X),(X),34.8,(X),(X),(X)
8600000US95223,95223,ZCTA5 95223,1477,226,62056,12405,95.6,2.8,63929,15640,0.0,2.3,-,**,0.2,0.4,-,**,0.6,1.0,-,**,0.0,2.3,-,**,1.7,1.4,-,**,1.9,2.1,-,**,4.9,3.5,43625,9210,92.4,4.4,68015,16386,0.5,0.9,-,**,8.8,3.8,56200,33930,50.6,7.1,64688,22535,40.0,7.4,59563,19656,915,177,78221,13365,25.4,9.7,78942,11574,74.6,9.7,69453,21193,93.4,2.9,79103,5332,3.8,1.9,9803,19144,2.7,2.2,-,**,562,147,37115,23740,51.8,14.3,45114,23147,33.6,13.3,31080,6665,18.1,11.9,113125,59063,48.2,14.3,17228,45203,44.8,14.6,16196,30125,3.4,5.4,-,**,37.7,(X),(X),(X),40.8,(X),(X),(X),32.7,(X),(X),(X)
8600000US95224,95224,ZCTA5 95224,159,67,20179,10684,100.0,19.6,20179,10684,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,0.0,19.6,-,**,100.0,19.6,20179,10684,0.0,19.6,-,**,7.5,11.5,-,**,20.1,25.4,-,**,72.3,27.3,20536,10225,56,60,27188,36351,0.0,41.1,-,**,100.0,41.1,27188,36351,100.0,41.1,27188,36351,0.0,41.1,-,**,0.0,41.1,-,**,103,60,17036,2235,28.2,29.7,-,**,28.2,29.7,-,**,0.0,28.1,-,**,71.8,29.7,16000,8994,49.5,32.1,16821,2234,22.3,31.9,-,**,33.3,(X),(X),(X),57.1,(X),(X),(X),20.4,(X),(X),(X)
8600000US95225,95225,ZCTA5 95225,203,89,19922,83997,82.3,17.8,55515,80540,0.0,15.8,-,**,10.8,16.0,-,**,0.0,15.8,-,**,0.0,15.8,-,**,0.0,15.8,-,**,6.9,10.8,-,**,7.9,13.7,-,**,74.4,24.3,19297,79348,0.0,15.8,-,**,34.5,30.1,-,**,43.3,28.1,63286,7771,22.2,17.4,53661,63119,187,97,18672,63832,21.9,26.0,-,**,78.1,26.0,18906,73559,63.6,27.1,56691,76198,8.6,13.8,-,**,27.8,24.4,15625,30793,16,26,-,**,100.0,76.9,-,**,100.0,76.9,-,**,0.0,76.9,-,**,0.0,76.9,-,**,0.0,76.9,-,**,0.0,76.9,-,**,7.9,(X),(X),(X),8.6,(X),(X),(X),0.0,(X),(X),(X)
8600000US95226,95226,ZCTA5 95226,65,82,-,**,100.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,0.0,38.2,-,**,100.0,38.2,-,**,0.0,38.2,-,**,76.9,51.5,-,**,23.1,51.5,-,**,0.0,38.2,-,**,50,79,-,**,100.0,43.5,-,**,0.0,43.5,-,**,100.0,43.5,-,**,0.0,43.5,-,**,0.0,43.5,-,**,15,24,-,**,0.0,79.5,-,**,0.0,79.5,-,**,0.0,79.5,-,**,100.0,79.5,-,**,100.0,79.5,-,**,0.0,79.5,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US95227,95227,ZCTA5 95227,380,131,99167,43603,82.6,16.0,104844,77710,0.0,8.8,-,**,0.0,8.8,-,**,3.9,7.5,-,**,0.0,8.8,-,**,13.4,13.5,-,**,0.0,8.8,-,**,25.5,19.2,103516,112502,64.5,19.8,100972,74780,0.0,8.8,-,**,10.8,11.2,-,**,59.2,18.8,168109,87260,30.0,16.7,35536,87410,339,126,102891,57844,31.3,20.7,83393,46992,68.7,20.7,168173,84640,93.2,10.3,104688,74334,6.8,10.3,-,**,0.0,9.8,-,**,41,41,7330,51372,100.0,48.1,7330,51372,100.0,48.1,7330,51372,0.0,48.1,-,**,0.0,48.1,-,**,0.0,48.1,-,**,0.0,48.1,-,**,60.3,(X),(X),(X),61.1,(X),(X),(X),53.7,(X),(X),(X)
8600000US95228,95228,ZCTA5 95228,1796,205,61250,14942,94.5,3.7,65139,15690,1.0,1.8,-,**,0.0,1.9,-,**,4.3,3.6,48529,90305,0.0,1.9,-,**,0.0,1.9,-,**,0.2,0.4,-,**,8.0,3.0,36807,43151,86.5,4.2,67829,13632,3.0,4.0,-,**,24.3,6.7,98400,32411,38.5,6.8,71691,22891,34.3,7.3,39471,8958,1149,181,73005,8775,31.8,8.8,91406,39118,68.2,8.8,69297,11865,79.2,8.4,73448,12911,9.8,5.7,72847,59282,11.0,7.2,57197,81842,647,183,38646,17942,45.6,16.7,19128,5358,34.5,12.8,19326,4417,11.1,11.7,17143,100798,54.4,16.7,57188,74973,40.8,14.7,51250,18521,13.6,10.5,118846,49533,29.1,(X),(X),(X),29.6,(X),(X),(X),28.1,(X),(X),(X)
8600000US95230,95230,ZCTA5 95230,224,100,46250,32686,77.7,22.0,45417,65064,0.0,14.4,-,**,0.0,14.4,-,**,0.0,14.4,-,**,0.0,14.4,-,**,9.4,15.7,-,**,12.9,19.1,-,**,30.4,22.7,47845,25344,69.6,22.7,45417,65123,0.0,14.4,-,**,3.1,4.7,-,**,57.1,25.4,49310,88207,39.7,26.0,30156,32100,156,75,49688,85002,39.7,26.5,47586,30709,60.3,26.5,111667,14031,92.3,8.7,81000,84390,1.9,3.3,-,**,5.8,9.2,-,**,68,70,18466,10902,80.9,33.6,18835,632,80.9,33.6,18835,632,0.0,37.3,-,**,19.1,33.6,-,**,5.9,12.4,-,**,13.2,29.2,-,**,17.9,(X),(X),(X),23.1,(X),(X),(X),5.9,(X),(X),(X)
8600000US95231,95231,ZCTA5 95231,814,97,36167,7865,68.6,10.4,37877,5142,1.0,1.7,-,**,0.0,4.2,-,**,2.7,2.9,-,**,0.0,4.2,-,**,23.5,9.0,24205,9585,4.3,4.1,81328,19004,53.1,8.9,35833,12495,41.3,8.9,34000,14453,0.0,4.2,-,**,20.8,7.9,28664,10901,61.9,10.4,39353,7013,17.3,8.5,23942,8394,545,91,43516,8307,46.8,10.4,43984,15286,53.2,10.4,41667,9841,67.5,12.6,46905,9686,17.1,10.2,45069,4970,15.4,9.5,12016,23405,269,91,22596,10665,39.8,18.1,11901,5940,39.8,18.1,11901,5940,0.0,12.2,-,**,60.2,18.1,25278,11195,53.5,18.6,24079,6987,6.7,10.2,-,**,31.1,(X),(X),(X),34.1,(X),(X),(X),24.9,(X),(X),(X)
8600000US95232,95232,ZCTA5 95232,86,50,58500,78172,84.9,23.9,59583,124159,0.0,32.1,-,**,0.0,32.1,-,**,0.0,32.1,-,**,0.0,32.1,-,**,0.0,32.1,-,**,15.1,23.9,-,**,0.0,32.1,-,**,84.9,23.9,59583,124159,0.0,32.1,-,**,17.4,23.0,-,**,29.1,27.7,-,**,53.5,29.3,118056,125611,62,46,53906,6052,50.0,36.3,-,**,50.0,36.3,51250,84651,85.5,21.0,54609,7288,14.5,21.0,-,**,0.0,39.1,-,**,24,28,-,**,100.0,62.8,-,**,100.0,62.8,-,**,0.0,62.8,-,**,0.0,62.8,-,**,0.0,62.8,-,**,0.0,62.8,-,**,19.8,(X),(X),(X),14.5,(X),(X),(X),33.3,(X),(X),(X)
8600000US95233,95233,ZCTA5 95233,244,98,50446,33580,100.0,13.3,50446,33580,0.0,13.3,-,**,0.0,13.3,-,**,0.0,13.3,-,**,0.0,13.3,-,**,0.0,13.3,-,**,0.0,13.3,-,**,0.0,13.3,-,**,100.0,13.3,50446,33580,0.0,13.3,-,**,18.0,16.7,42321,114445,37.3,23.6,61008,50139,44.7,23.9,14258,25860,178,81,51607,31373,25.3,22.3,122917,169240,74.7,22.3,51205,39047,77.0,26.4,60847,25645,23.0,26.4,-,**,0.0,17.8,-,**,66,66,40179,109056,78.8,37.7,-,**,48.5,51.5,-,**,30.3,48.8,-,**,21.2,37.7,-,**,0.0,37.9,-,**,21.2,37.7,-,**,53.7,(X),(X),(X),36.5,(X),(X),(X),100.0,(X),(X),(X)
8600000US95234,95234,ZCTA5 95234,21,26,-,**,100.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,100.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,100.0,67.2,-,**,0.0,67.2,-,**,0.0,67.2,-,**,13,22,-,**,100.0,85.4,-,**,0.0,85.4,-,**,100.0,85.4,-,**,0.0,85.4,-,**,0.0,85.4,-,**,8,13,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US95236,95236,ZCTA5 95236,1331,121,76542,15533,80.5,8.1,79063,15430,0.6,1.0,-,**,1.0,1.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,9.5,6.6,35000,145732,8.4,5.2,100455,193586,27.9,7.9,38750,18869,65.5,8.7,84792,13108,3.2,3.8,-,**,33.2,7.5,61250,39967,34.8,7.5,113920,19585,28.8,7.9,48795,16375,991,119,80774,15323,49.9,10.2,75042,34738,50.1,10.2,110147,38215,89.6,6.3,82308,32770,0.9,1.4,-,**,9.5,6.4,17400,90523,340,106,61607,34007,53.8,18.9,44063,41595,38.8,18.3,27361,27610,15.0,13.3,101375,15725,46.2,18.9,88821,24505,41.2,17.7,88214,47767,5.0,6.8,-,**,33.2,(X),(X),(X),30.1,(X),(X),(X),35.3,(X),(X),(X)
8600000US95237,95237,ZCTA5 95237,1151,123,46575,5317,92.4,4.7,48036,6057,0.0,3.0,-,**,0.2,0.4,-,**,1.2,1.3,-,**,0.0,3.0,-,**,0.8,1.1,-,**,5.4,4.4,40833,33706,20.2,6.0,43681,5656,74.9,6.9,50606,8633,0.0,3.0,-,**,31.4,6.9,45825,8536,41.0,6.5,54231,12703,27.6,5.1,38710,4879,808,120,54135,12297,38.6,7.5,45400,4503,61.4,7.5,65606,13457,73.5,8.5,65076,15346,12.3,6.3,31750,76642,14.2,7.7,37721,41280,343,105,40851,2098,42.0,15.4,38421,14156,39.1,14.2,38289,13875,2.9,3.7,-,**,58.0,15.4,41707,3014,46.6,17.3,42212,4948,11.4,9.1,12321,54726,20.7,(X),(X),(X),23.3,(X),(X),(X),14.6,(X),(X),(X)
8600000US95240,95240,ZCTA5 95240,15638,446,40021,1902,77.0,2.0,43089,3577,1.0,0.6,39840,36193,0.4,0.3,61875,55459,5.3,1.1,44250,8646,0.1,0.1,-,**,7.7,1.4,22844,4556,8.6,1.8,32500,8601,32.9,2.1,33598,2717,59.3,2.1,47736,3539,5.2,1.0,24052,6381,34.3,2.2,37050,2182,38.7,2.2,51914,7191,21.7,1.8,36492,4817,10559,372,45049,2812,52.0,2.8,37223,2830,48.0,2.8,60018,6762,68.1,3.1,57731,6311,19.5,2.7,27713,5282,12.4,2.5,32480,11349,5079,465,26782,4210,57.1,4.6,24272,3925,48.2,4.2,22500,2905,8.8,3.5,51726,24175,42.9,4.6,30417,6052,31.4,4.1,25864,8878,11.5,2.9,44191,36726,31.5,(X),(X),(X),30.1,(X),(X),(X),31.2,(X),(X),(X)
8600000US95242,95242,ZCTA5 95242,9809,309,64355,6188,88.8,2.0,64434,7593,0.8,0.7,66830,31187,0.7,0.7,61165,14720,5.7,1.4,61851,18370,0.3,0.4,-,**,1.7,0.8,52875,14652,2.0,0.8,78258,21942,16.0,2.6,53621,5378,75.7,3.0,68724,5888,3.8,1.6,47422,26377,25.5,2.3,74808,19681,41.5,2.8,79583,11336,29.2,2.5,46101,3368,7010,296,74217,8116,45.1,3.8,69483,11464,54.9,3.8,78836,9095,81.6,3.4,85598,10535,14.2,3.0,48664,9541,4.2,1.3,54196,15018,2799,305,43893,10139,53.7,6.4,38860,12048,43.9,6.3,31027,5906,9.8,4.5,71378,18589,46.3,6.4,49359,14481,36.4,6.1,41111,18710,9.9,4.5,58333,18092,30.1,(X),(X),(X),33.2,(X),(X),(X),21.2,(X),(X),(X)
8600000US95245,95245,ZCTA5 95245,948,201,62424,9918,98.7,2.0,62197,10180,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,1.3,2.0,-,**,12.7,10.3,57551,14086,86.1,10.7,70347,13699,1.7,3.0,-,**,4.7,4.0,32446,170736,57.8,12.5,62348,14076,35.8,12.4,64375,19978,649,178,71875,13286,17.1,9.6,105813,84893,82.9,9.6,71429,13086,80.1,13.3,81154,31905,7.7,6.5,60139,6792,12.2,11.9,57985,73518,299,110,26375,16036,30.8,20.1,18519,9637,25.4,19.6,17778,6718,5.4,8.6,-,**,69.2,20.1,31797,34949,52.5,19.9,37639,35565,16.7,15.0,16607,107123,40.8,(X),(X),(X),46.5,(X),(X),(X),25.8,(X),(X),(X)
8600000US95246,95246,ZCTA5 95246,626,191,39110,22007,92.0,8.2,38253,12085,3.8,7.2,-,**,0.8,1.5,-,**,0.0,5.4,-,**,0.0,5.4,-,**,0.0,5.4,-,**,3.4,4.3,-,**,0.0,5.4,-,**,92.0,8.2,38253,12085,0.0,5.4,-,**,10.7,8.7,113523,45821,46.2,17.3,35809,12446,43.1,17.6,62667,56428,370,148,56250,24606,25.4,19.3,81250,105026,74.6,19.3,56250,32681,75.9,20.3,59297,17042,20.3,20.2,-,**,3.8,6.3,-,**,256,148,16444,31362,23.0,19.6,28092,31252,23.0,19.6,28092,31252,0.0,12.8,-,**,77.0,19.6,15639,40939,75.0,20.0,15500,40061,2.0,3.6,-,**,36.4,(X),(X),(X),26.8,(X),(X),(X),50.4,(X),(X),(X)
8600000US95247,95247,ZCTA5 95247,2063,211,48287,6799,96.4,3.7,49213,6787,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.7,1.1,-,**,2.9,3.5,14286,116260,5.1,3.4,24868,104543,92.0,4.7,50401,6972,0.0,1.7,-,**,10.3,3.8,28906,11370,47.2,6.5,54236,27134,42.5,6.4,50000,10158,1231,186,66250,21341,23.6,7.5,31500,21563,76.4,7.5,85625,23051,74.4,9.7,88750,23870,19.6,8.4,31625,4576,6.0,5.4,63864,93578,832,167,31917,11834,66.3,10.5,30250,13574,53.8,11.1,21316,8846,12.5,10.3,75060,36032,33.7,10.5,37903,18627,23.3,9.6,25595,11814,10.3,6.8,71857,90332,40.4,(X),(X),(X),43.8,(X),(X),(X),35.3,(X),(X),(X)
8600000US95248,95248,ZCTA5 95248,78,40,21429,7411,100.0,34.3,21429,7411,0.0,34.3,-,**,0.0,34.3,-,**,0.0,34.3,-,**,0.0,34.3,-,**,0.0,34.3,-,**,0.0,34.3,-,**,10.3,14.6,-,**,89.7,14.6,20952,5103,0.0,34.3,-,**,0.0,34.3,-,**,53.8,43.5,20952,46580,46.2,43.5,28125,14881,51,46,28203,15670,41.2,48.8,-,**,58.8,48.8,29844,45587,58.8,48.8,29844,45587,41.2,48.8,-,**,0.0,43.1,-,**,27,24,-,**,0.0,59.2,-,**,0.0,59.2,-,**,0.0,59.2,-,**,100.0,59.2,-,**,100.0,59.2,-,**,0.0,59.2,-,**,37.2,(X),(X),(X),31.4,(X),(X),(X),48.1,(X),(X),(X)
8600000US95249,95249,ZCTA5 95249,1553,262,41458,6643,91.2,5.4,42034,8761,0.0,2.2,-,**,2.3,1.7,20781,12551,2.4,2.6,-,**,2.5,3.8,-,**,0.7,1.2,-,**,0.8,1.4,-,**,10.0,9.3,53139,24432,82.9,9.9,41140,5913,2.4,2.8,-,**,22.7,10.9,48929,41015,38.6,13.1,49838,11213,36.3,8.5,27969,10643,860,189,52833,5281,40.6,16.6,86425,38347,59.4,16.6,50972,14135,81.2,10.7,54944,37447,15.7,10.6,35625,2190,3.1,3.1,46083,119393,693,213,23894,11847,39.2,16.3,36000,17845,36.9,16.4,36800,15190,2.3,3.5,-,**,60.8,16.3,20388,20871,51.9,17.0,21810,20860,8.8,11.0,-,**,18.2,(X),(X),(X),19.2,(X),(X),(X),11.7,(X),(X),(X)
